author,text,publishedAt
@NIKFIG,"there is something wrong with your mic setup, when you stop speaking everything goes complete silent. Its hurting my ears.",2025-09-10T18:31:44Z
@P5YcHoKiLLa,"Guaranteed overheating. Apple has never been good at managing thermals, they're just asking for trouble.",2025-09-10T18:31:21Z
@donkeydoo73,Glad I went over to damsung ultra2,2025-09-10T18:31:05Z
@banglamirror24,"-We came up with a new design idea, plateau 
-So no uneven camera bump...
-Sorry, It's a bump beneath the camera bump",2025-09-10T18:30:10Z
@zeed5764,I'm not an iPhone user but I'm sitting here quietly thinking... man the 17 pros are ugly.. except the Air... That's stunning...I'm probably the only one 😂,2025-09-10T18:30:00Z
@zedalert,Every gen of iPhone is shockingly thin. By 0.1mm.,2025-09-10T18:30:00Z
@SapoInvest,Everything is the same!!!! is so stupid!!!!,2025-09-10T18:29:56Z
@ToSaucy-eo6xk,aluminum is so easy to scratch we’re goin back to the iphone 7 problems 😓,2025-09-10T18:29:55Z
@AbdallahBanna,"I'll wait for s26 then decide which path , time to get a new phone",2025-09-10T18:29:51Z
@simonsmith2585,Copy paste for last 10 years yet you all lap it up 😂,2025-09-10T18:28:58Z
@ParthVispute-g4j,"Good review, best tech youtuber for a reason btw when are you getting bald 😅??",2025-09-10T18:28:58Z
@AcVaidyan,"im amazed no matter how shitty is an iphone, you always have this way with your words to say they are good. and just to avoid the doubt, you say few bad stuffs",2025-09-10T18:28:09Z
@netstatmint8639,no stereo sound in 2025 is criminal,2025-09-10T18:28:09Z
@ashendrenreddy,Am I the only person who likes my iPhone plus. Not happy there is no plus in the 17 line up,2025-09-10T18:27:47Z
@roofgod0484,Apple still doing a great job selling consumers on BS.  The only two things that matter are heat dissipating back and larger hard drive size.  Yeah the chip is slightly better and some other features are slightly improved but the vast majority don't care.  My opinion is they should have made the iPhone Air the cheapest phone and that would have probably taken off.,2025-09-10T18:27:42Z
@HaxorTech,"Wait wait wait! Has anyone noticed that every friggin Android OEM like Samsung, Oneplus and others have started to copy the BAD design scheme of completely flat sides, directly stolen from Apple, only for apple to release a NEW phone series with ROUND corners that is exactly what Android devices has BEFORE?? Someone tell Android OEMS rounded corners are cool again so they can stop copying the terrible flat side trend 🤯.  Great video Arun!",2025-09-10T18:27:05Z
@adilgolaub5986,like e specs but the ugliest set of iphones,2025-09-10T18:26:47Z
@andrevcoral,mid tear is now 999?!,2025-09-10T18:26:19Z
@MalinCoucou,Samsung foreva😊,2025-09-10T18:25:11Z
@xyxyxy9915,2:11 from the samsung feature,2025-09-10T18:24:49Z
@lifeofengineerhd7845,Ever know about iPhone 4S,2025-09-12T15:34:38Z
@eepsilon1798,"What I don't understand how he acts like that's new,and that's been around since Samsung galaxy 3 and 4😂......AM starting to think Mr  who's the boss just big up apple for no reason......nothing new......nothing wow.....😢.....he's excited........hmmm....",2025-09-13T02:43:37Z
@Splatgun500,Sybau Samsung glazer 🥀🤞🫩,2025-09-13T10:05:02Z
@xyxyxy9915,"​@Splatgun500another wannabe ""sybau"" commenter 🥀 🤞🫩",2025-09-13T10:27:14Z
@ghoshfamily7594,Biased review,2025-09-10T18:24:24Z
@royanl,"first world problems about the brightness, reflections.. I don't have any issues with my 16.. Stupid marketing shit.",2025-09-10T18:23:30Z
@leyongoode,"In regards to your video about 2 minutes and 2 seconds in you were showing the new feature about recording from front and back cameras
Well I think apple are very late to the party as Honor has had this feature on the honor magic 4 Pro for a few years
And I am not an apple hater I just think that sometimes other makers do it better sooner",2025-09-10T18:22:58Z
@johnworoniuk477,"Are you using ai, audio is all weird with cuts",2025-09-10T18:22:52Z
@jerryus-r9h6v,Steve would pass out seeing the pro and immediately axe it and keeping the air,2025-09-10T18:22:33Z
@_Pacifire,Something feels odd with the audio on this. There are some very unnatural uncomfortable pauses,2025-09-10T18:22:25Z
@RicardoSalme,Damn I'm still rocking an iphone 11 and my shit works perfectly no need to change it,2025-09-10T18:22:05Z
@TakaChan569,"...People still glaze tf out of apple lol, somethings never change 😂😂.",2025-09-10T18:22:04Z
@Mario-lj7gm,I care about the mini. That's why I bought several 13 mini iphones and will use them until they come out with a much smaller or foldable iphone.,2025-09-10T18:22:02Z
@guridude13,"Bruh, the audio cutting abruptly is annoying. Is this the side effect of using some sort of echo cancellation?",2025-09-10T18:21:52Z
@adilgolaub5986,i think the plus was fine idk what the hell is this air,2025-09-10T18:21:38Z
@maxencebontemps7371,disable krisp plz,2025-09-10T18:21:07Z
@mrcricketanalyst,So camera has improved what elsd😂,2025-09-10T18:20:54Z
@castoh,"Thanks for the update, now we turn our heads to Jerry the phone reaper.",2025-09-10T18:20:46Z
@RoysteveMacharia-ry6mj,DIFFERENT  WhY ?,2025-09-10T18:20:42Z
@davidb4509,8:01 it’s what on the inside that counts.,2025-09-10T18:20:37Z
@ceesars,"Hopefully, content creators will point out the limited practicality of the Air without the external battery...Apple created a problem and a solution.",2025-09-10T18:20:33Z
@froydinger,"5:23 I feel attacked omg fine, I’ll buy it anyway, HAPPY? 😅",2025-09-10T18:20:20Z
@goodi2785,"fun fact, iphone 17 air is heavier than s25 edge and has 1 only camera and one speaker and smaller battery",2025-09-10T18:20:13Z
@nickyt6498,14 Pro Max to 17 Base - thoughts?,2025-09-10T18:19:59Z
@KalahariCreative,"I bought the iphone 16 at full price 2 days ago, as i did not expect the release of the 17… i returned the 16 yesterday and will get the 17 instead … 😂",2025-09-10T18:19:30Z
@koston15,"Really like the ""no music"" approach in this video",2025-09-10T18:19:16Z
@alexanderivankovic8966,Whats with the audio please fix it,2025-09-10T18:19:09Z
@OnkelFesten,please don`t put so much gate on your mic...,2025-09-10T18:18:59Z
@xxprouaexx,i WILL preorder the 2 Tb orange 17 pro max,2025-09-10T18:18:52Z
@znks7907,I like how everyone at the event is just zooming into random people lol.,2025-09-10T18:18:38Z
@Draxi_1,iPhone Air. Who asked.,2025-09-10T18:18:13Z
@dylanmascarenhas2768,The is the most depressing video for a iPhone 16 user. 🫠,2025-09-10T18:18:02Z
@Lil.U-m3p,Damn phone getting crazy these days o😅😅,2025-09-10T18:17:18Z
@alahnotucker5601,Should’ve made an iFlip Air,2025-09-10T18:17:12Z
@CRACKERJACK01,Bro what game did you play at 10:20 pls,2025-09-10T18:17:06Z
@rewan96,"I have the iphone 12 pro, is it worth the upgrade to the 17 base model or 17 pro?
Tbh i don’t like the new pros design",2025-09-10T18:16:52Z
@oldie18,Great catches,2025-09-10T18:16:50Z
@rpit1217,this guy has become a full time apple promoter,2025-09-10T18:16:47Z
@jefemuga416,"Arun, stop it",2025-09-10T18:16:23Z
@Weztradamus3000,I've had almost every iPhone until July Finally switched to the Samsung Galaxy s25 Ultra from the 16 Pro Max and so glad I did! No more wasting money every year on the shit iPhone with some little extra things and the weight is always so heavy!!!!!!!!!!!!!,2025-09-10T18:15:49Z
@Haroumi,Its sick here in EU Iphone air in basic version cost $1460 xD,2025-09-10T18:14:48Z
@rexyuwu5486,I. Need. That. Orange. Pro max.,2025-09-10T18:14:24Z
@LensationEnts,So who who copied who between google pixel and apple 🤣🤣🤣🤣🤣🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️,2025-09-10T18:14:00Z
@soundofsizzaleen,Still can't tell the difference. Celebrating minor improvements isn't where we should be with progress.,2025-09-10T18:13:57Z
@emiliosainz2605,"immediately liked after that comment of the air being that really hot girl that you know she is bad, but you cannot resist and try your luck",2025-09-10T18:13:38Z
@alexbell8513,"Just a note, needs background music. The silence is too silent lol 😂",2025-09-10T18:13:11Z
@eon5323,Nothings changed.,2025-09-10T18:12:25Z
@konvictz0007,"Anyone else not impressed by the Pro at all? Better battery, faster processor. Thicker. The build quality improvements don't really add to my experience. I'm getting the air as I like thin and sleek devices.",2025-09-10T18:12:15Z
@Adam_Newman,Apple how about a phone with a large battery,2025-09-10T18:12:00Z
@bokangsepinare7428,This Pro looks like Poco,2025-09-10T18:11:59Z
@hasansubeit6521,Welcome to SAMSUNG's past 😂,2025-09-10T18:10:39Z
@SophiaDerivan,To be honest this was extremely underwhelming.,2025-09-10T18:10:32Z
@zverfaust7,iPhone 17 is actually good,2025-09-10T18:10:25Z
@vincentstephenson2397,"You’re kidding right? This is a trolling surely??

I’ll give them the live translation but EVERYTHING else was Apple solving problems I don’t have.

And still no apology or acknowledgement from them about the trial shambles of Ai Siri 
The lack of innovation has been so prolonged that you were gagging over the slightest morsel that they throw you.

I’ve had to be locked in to the ecosystem because of my work but when I can get my hands on the pixel 10 fold so at least I can innovate how I use my phone, I’m off. 

I think the kids are in charge now hence the funny color ways the awful shoulder strap thing, good luck using that in London. 

I’m fed up actually of having more than enough power in my pocket to do all the things I need to do for my work, but I still need to buy the additional screens, etc. because they will not allow that power to be unleashed and cannibalize their product line. Because they want the flog that horse along past the point it’s pet food.
Credit to Samsung for DEX and credit to android for launching something similar in version 16
And as Gemini is not perfect, it streets ahead of apples sham, so here Google take my money.",2025-09-10T18:10:18Z
@vincentstephenson2397,"Furthermore, yes, you’ve made me really annoyed now, the only reason we have the ridiculous iPhone air, it’s because Apple didn’t want to be seen to be going head to head with Google pixel fold, and run the risk of losing that fight.
So they just chopped one of the screens off and sold you something you didn’t need

If you can’t see any/all of this then either you don’t have the credibility as a tech reviewer or worse are you shilling? 

That iPhone Air is so obviously half an iPhone fold it’s so painfully obvious, you must be trolling",2025-09-10T18:14:15Z
@LannisterCoC,"My wife and all my female friends LOVE the mini phone, so it's not that no one loves the mini phone",2025-09-10T18:09:44Z
@Le_conservateur_de_café,Then you find out the cost.,2025-09-10T18:09:26Z
@Silah67,Am I the only one who like the new design of pro model?,2025-09-10T18:09:12Z
@abinviniraj2277,The audio is wierd,2025-09-10T18:09:05Z
@Doctor.shaheed,"You are so talented 
How you can make a 12 minute video explaining how good is the new iphone while in fact there is no much improvements over any of the previous 4 generations",2025-09-10T18:08:40Z
@unclepspodcast,Paid marketing 😂😂😂😂it's the same phone from 100 years ago😂😂😂,2025-09-10T18:08:04Z
@abeedsosa,Whose day? It’s mrWHOSEtheboss day,2025-09-10T18:08:03Z
@henrycullen950,"New line up looks really cool. But I had never heard or Toras who were mentioned at the end of the video. Is the Toras a sponsor, I didn’t see any banner or mention of it being so. I assume it’s just a really good case to the level that it’s worth recommending even without a sponsor then.",2025-09-10T18:07:55Z
@bokangsepinare7428,this looks like Poco,2025-09-10T18:12:56Z
@thenarrowpathed,"just a concern. am i the only one who feels that apple, for the first time, made some ugly looking phones in its history?",2025-09-10T18:07:24Z
@bokangsepinare7428,yeah they look like Poco,2025-09-10T18:13:12Z
@MyHackrifice,"13 pro user here, might finally upgrade",2025-09-10T18:07:14Z
@Grapefruit5000,Man I've been living in the future with my android phones😂,2025-09-10T18:07:12Z
@abbigenius,Where is ai bro ?,2025-09-10T18:07:10Z
@Rig811,@10:16 what game is it,2025-09-10T18:06:59Z
@zimcoder,No rwal upg3sde here.. these apple fanboys praise anything Apple releases.,2025-09-10T18:06:50Z
@abbigenius,All marketing gimmick by apple nothing new dont fool ppl.,2025-09-10T18:06:49Z
@zisanahmed1005,Is that poco ?😆,2025-09-10T18:06:33Z
@xfpmYT,buh.,2025-09-10T18:06:27Z
@brunofernandes1232,"She fine, who is she asking for a friend",2025-09-10T18:06:08Z
@caribbean_car_culture,It's so shameful how the apple sheep get excited for little nonsense features.. I'm shame to be an apple person also but not again. I'm going to switch to android now..  I refuse to continue being an isheep,2025-09-10T18:05:48Z
@mrdummy_nl,"Overall Apple Air is not thinnest. Camera is still biggest thing that sticks out. And it makes it even more weird to look at it. There is bulb island and there is only one big camera lens. Its more weird and it will not lay down nice on your desk.
Also due more thinner design, repair-ability level will go down fast. Much harder to fix it and more expensive to fix damage. In the end, expensive idea.

Of course we want see all the nice technology and more thinner designs, sure it's more tech marvel or gadget. But for overall use and future? It will lose quick the value because i don't think it's user friendly phone. You are also more afraid to let it drop because more thinner the phones are, they seems break faster and more expensive to repair it.",2025-09-10T18:05:48Z
